osmid,y,x,street_count,highway,ref,geometry
289317491,-12.1505263,-76.9799362,3,,,POINT (-76.9799362 -12.1505263)
1273504371,-12.0571709,-77.0759516,4,,,POINT (-77.0759516 -12.0571709)
4054000245,-11.9786638,-77.1101974,4,,,POINT (-77.1101974 -11.9786638)
4054000246,-11.9792054,-77.1091991,4,,,POINT (-77.1091991 -11.9792054)
1273471604,-12.1390753,-76.9470139,3,,,POINT (-76.9470139 -12.1390753)
289317496,-12.1392049,-76.9937108,3,traffic_signals,,POINT (-76.9937108 -12.1392049)
4054000249,-11.9998518,-77.1187793,4,traffic_signals,,POINT (-77.1187793 -11.9998518)
440214139,-12.0839967,-76.9274927,4,,,POINT (-76.9274927 -12.0839967)
4054000252,-12.0772987,-77.010101,4,,,POINT (-77.01010100000001 -12.0772987)
4792001152,-12.0037931,-76.8432436,3,,,POINT (-76.84324359999999 -12.0037931)
440214145,-12.0850593,-76.925966,4,,,POINT (-76.925966 -12.0850593)
262578818,-12.1178923,-77.0416548,3,,,POINT (-77.0416548 -12.1178923)
4430045829,-11.9889568,-77.0569239,4,,,POINT (-77.0569239 -11.9889568)
4430045831,-11.9889104,-77.0570386,4,,,POINT (-77.0570386 -11.9889104)
6450979465,-12.3139224,-76.8340222,4,,,POINT (-76.83402220000001 -12.3139224)
138846858,-12.0969173,-77.0315156,4,traffic_signals,,POINT (-77.03151560000001 -12.0969173)
138846859,-12.0979068,-77.031385,4,traffic_signals,,POINT (-77.031385 -12.0979068)
138846862,-12.098692,-77.0312537,4,traffic_signals,,POINT (-77.03125369999999 -12.098692)
4430045834,-11.9890459,-77.0570327,4,,,POINT (-77.05703269999999 -11.9890459)
4430045833,-11.9889787,-77.0569335,4,,,POINT (-77.0569335 -11.9889787)
4271907472,-12.0285691,-76.9593589,4,,,POINT (-76.9593589 -12.0285691)
846668432,-12.0229014,-77.0864324,4,,,POINT (-77.08643240000001 -12.0229014)
1331929741,-11.982642,-77.0405094,3,,,POINT (-77.0405094 -11.982642)
2460656270,-11.8657479,-77.0766953,4,,,POINT (-77.0766953 -11.8657479)
3725402773,-12.2377903,-76.9374797,3,,,POINT (-76.9374797 -12.2377903)
1331929748,-11.9840654,-77.0403685,3,,,POINT (-77.0403685 -11.9840654)
1367679639,-12.0325837,-77.0066815,4,,,POINT (-77.0066815 -12.0325837)
5502182039,-12.1776597,-76.966312,3,,,POINT (-76.966312 -12.1776597)
7383327386,-12.0373666,-77.0511199,3,,,POINT (-77.0511199 -12.0373666)
4271907484,-12.0361995,-76.9604031,3,,,POINT (-76.96040309999999 -12.0361995)
549102236,-11.947563,-77.0771059,4,traffic_signals,,POINT (-77.07710590000001 -11.947563)
415834781,-12.0425249,-77.117384,3,,,POINT (-77.117384 -12.0425249)
1367679647,-12.0324889,-77.0056609,3,,,POINT (-77.0056609 -12.0324889)
7383327387,-12.0373931,-77.0507858,3,,,POINT (-77.0507858 -12.0373931)
7383327389,-12.0374669,-77.0499252,4,,,POINT (-77.0499252 -12.0374669)
4809794212,-12.2408246,-76.9192799,3,,,POINT (-76.91927990000001 -12.2408246)
6450979493,-12.3276191,-76.8247524,3,,,POINT (-76.82475239999999 -12.3276191)
4809794213,-12.2407627,-76.9193315,3,,,POINT (-76.9193315 -12.2407627)
415834793,-12.0456941,-77.1163091,3,,,POINT (-77.1163091 -12.0456941)
1331929770,-11.9776831,-77.0379811,4,,,POINT (-77.0379811 -11.9776831)
2460656299,-11.8659803,-77.0769143,4,,,POINT (-77.0769143 -11.8659803)
1367679665,-12.0328175,-76.9987258,4,,,POINT (-76.9987258 -12.0328175)
6450979507,-12.3359324,-76.8191055,4,,,POINT (-76.81910550000001 -12.3359324)
1796874932,-12.1468629,-76.9773593,3,,,POINT (-76.9773593 -12.1468629)
1235100343,-12.0410998,-77.0859668,3,,,POINT (-77.08596679999999 -12.0410998)
1367679672,-12.0332891,-77.0071059,3,,,POINT (-77.0071059 -12.0332891)
1746019001,-11.9921661,-76.9183763,3,,,POINT (-76.91837630000001 -11.9921661)
1757094586,-11.8338772,-77.1562775,3,,,POINT (-77.1562775 -11.8338772)
1158423227,-12.0652917,-76.953612,3,,,POINT (-76.95361200000001 -12.0652917)
1757094589,-11.8339111,-77.156136,4,,,POINT (-77.156136 -11.8339111)
1158423229,-12.0649233,-76.9530913,4,traffic_signals,,POINT (-76.9530913 -12.0649233)
5809906370,-12.0611945,-76.9616703,3,,,POINT (-76.96167029999999 -12.0611945)
3672842946,-12.0150751,-77.0519574,4,,,POINT (-77.05195740000001 -12.0150751)
5809906372,-12.0620123,-76.961285,4,,,POINT (-76.961285 -12.0620123)
5809906373,-12.0616197,-76.9614699,3,,,POINT (-76.9614699 -12.0616197)
437625541,-12.0470601,-77.1270688,3,,,POINT (-77.1270688 -12.0470601)
3672842947,-12.0151124,-77.0522091,4,,,POINT (-77.0522091 -12.0151124)
3953009357,-12.1156098,-76.9775962,3,,,POINT (-76.97759619999999 -12.1156098)
3953009358,-12.112981,-76.9779451,3,,,POINT (-76.9779451 -12.112981)
6450979535,-12.3472798,-76.8135275,3,,,POINT (-76.81352750000001 -12.3472798)
1304306381,-11.9828467,-77.0118608,3,,,POINT (-77.01186079999999 -11.9828467)
289317585,-12.1222092,-77.0057587,4,,,POINT (-77.0057587 -12.1222092)
6450979538,-12.3486817,-76.812141,3,,,POINT (-76.812141 -12.3486817)
6450979539,-12.3489794,-76.8118548,3,,,POINT (-76.81185480000001 -12.3489794)
6450979540,-12.349285,-76.8115667,3,,,POINT (-76.8115667 -12.349285)
6450979541,-12.3496176,-76.8112329,3,,,POINT (-76.81123289999999 -12.3496176)
6450979542,-12.3503188,-76.8105291,3,,,POINT (-76.8105291 -12.3503188)
6450979543,-12.3512314,-76.8096649,4,,,POINT (-76.8096649 -12.3512314)
3953009368,-12.1125543,-76.9776337,3,,,POINT (-76.9776337 -12.1125543)
1273864920,-12.0295766,-76.9980941,3,,,POINT (-76.9980941 -12.0295766)
3762102995,-12.2007684,-76.9561416,4,,,POINT (-76.9561416 -12.2007684)
3762102994,-12.2006934,-76.9561876,4,,,POINT (-76.95618760000001 -12.2006934)
1367679708,-12.0335245,-76.9984784,4,,,POINT (-76.9984784 -12.0335245)
608445140,-12.0718659,-77.1049981,4,traffic_signals,,POINT (-77.1049981 -12.0718659)
411935448,-12.0860789,-77.0155792,4,,,POINT (-77.0155792 -12.0860789)
3953009371,-12.1100772,-76.9773787,3,,,POINT (-76.9773787 -12.1100772)
3739296475,-12.0365176,-76.8916878,3,,,POINT (-76.8916878 -12.0365176)
2064130779,-12.0699367,-76.7577955,3,,,POINT (-76.7577955 -12.0699367)
1367679710,-12.0335656,-77.0005232,4,,,POINT (-77.0005232 -12.0335656)
1331929827,-11.9836022,-77.0405118,3,,,POINT (-77.0405118 -11.9836022)
6450979556,-12.3567027,-76.8030187,4,,,POINT (-76.8030187 -12.3567027)
3953009381,-12.1056562,-76.9787761,3,,,POINT (-76.9787761 -12.1056562)
1757094629,-11.834222,-77.1610047,4,,,POINT (-77.16100470000001 -11.834222)
1757094631,-11.8342215,-77.1548426,3,,,POINT (-77.15484259999999 -11.8342215)
3268059880,-12.0069346,-76.8529105,4,,,POINT (-76.85291049999999 -12.0069346)
3953009385,-12.1065713,-76.9786573,3,motorway_junction,5A,POINT (-76.97865729999999 -12.1065713)
1757094638,-11.8342603,-77.154681,3,,,POINT (-77.154681 -11.8342603)
4145455861,-11.9574745,-77.1024873,4,,,POINT (-77.10248730000001 -11.9574745)
1757094646,-11.8343512,-77.1543019,3,,,POINT (-77.15430189999999 -11.8343512)
1757094649,-11.8344041,-77.1602383,4,,,POINT (-77.1602383 -11.8344041)
4145455867,-11.9576811,-77.1026767,4,,,POINT (-77.1026767 -11.9576811)
1844880124,-11.9292572,-77.0673461,4,,,POINT (-77.06734609999999 -11.9292572)
1273832186,-12.0223277,-76.8823486,4,,,POINT (-76.8823486 -12.0223277)
1760797438,-11.8554401,-77.1591411,3,,,POINT (-77.1591411 -11.8554401)
1273570044,-12.0393926,-76.9612316,4,,,POINT (-76.9612316 -12.0393926)
607232763,-12.0833863,-77.0948774,3,,,POINT (-77.0948774 -12.0833863)
1757094657,-11.8344892,-77.1537271,3,,,POINT (-77.1537271 -11.8344892)
3739296513,-12.0396742,-76.8938168,3,,,POINT (-76.8938168 -12.0396742)
3739296515,-12.0397333,-76.8938618,3,,,POINT (-76.8938618 -12.0397333)
1641423620,-12.085597,-77.0037934,3,,,POINT (-77.00379340000001 -12.085597)
846668552,-12.0248893,-77.0873796,4,,,POINT (-77.08737960000001 -12.0248893)
5393490697,-12.0299175,-76.995185,3,,,POINT (-76.99518500000001 -12.0299175)
846668554,-12.0241746,-77.0870293,4,,,POINT (-77.0870293 -12.0241746)
1757094667,-11.8345721,-77.1595399,3,,,POINT (-77.1595399 -11.8345721)
846668556,-12.0221427,-77.0860342,4,,,POINT (-77.0860342 -12.0221427)
5489599247,-12.0501384,-77.0776576,3,,,POINT (-77.07765759999999 -12.0501384)
5393490704,-12.0331923,-76.9918821,3,,,POINT (-76.9918821 -12.0331923)
1757094673,-11.8346596,-77.1591801,3,,,POINT (-77.1591801 -11.8346596)
846668560,-12.0215816,-77.0857731,4,,,POINT (-77.0857731 -12.0215816)
1367679761,-12.0340761,-76.9998083,3,,,POINT (-76.9998083 -12.0340761)
1757094676,-11.8346482,-77.1530642,3,,,POINT (-77.1530642 -11.8346482)
1779770134,-12.1573303,-76.9374823,4,,,POINT (-76.9374823 -12.1573303)
846668569,-12.0250885,-77.0860832,3,,,POINT (-77.0860832 -12.0250885)
1757094682,-11.8347504,-77.1588069,3,,,POINT (-77.1588069 -11.8347504)
846668573,-12.0246701,-77.0859571,4,,,POINT (-77.0859571 -12.0246701)
1757094687,-11.8348505,-77.1583955,4,,,POINT (-77.1583955 -11.8348505)
31040287,-12.0043119,-77.0612641,3,,,POINT (-77.0612641 -12.0043119)
1331929891,-11.9707841,-77.0406291,4,,,POINT (-77.0406291 -11.9707841)
1757094693,-11.8349457,-77.1580042,4,,,POINT (-77.15800419999999 -11.8349457)
4555842342,-12.0142382,-76.9009797,3,,,POINT (-76.90097969999999 -12.0142382)
3340739366,-12.0181959,-77.0514043,4,,,POINT (-77.0514043 -12.0181959)
3340739367,-12.0181492,-77.0512873,4,,,POINT (-77.0512873 -12.0181492)
1367679784,-12.0342762,-77.0003082,4,,,POINT (-77.00030820000001 -12.0342762)
31040298,-12.0041588,-77.0622424,4,,,POINT (-77.0622424 -12.0041588)
1779770149,-12.1588519,-76.9376056,3,,,POINT (-76.9376056 -12.1588519)
1757094700,-11.8350354,-77.1576354,4,,,POINT (-77.1576354 -11.8350354)
31040301,-12.0053126,-77.0680348,3,,,POINT (-77.06803480000001 -12.0053126)
3340739368,-12.0181026,-77.0514225,4,,,POINT (-77.0514225 -12.0181026)
3340739369,-12.0180631,-77.0513095,4,,,POINT (-77.0513095 -12.0180631)
31040304,-12.0041081,-77.0616908,4,,,POINT (-77.06169079999999 -12.0041081)
1779770160,-12.1581829,-76.9368918,4,,,POINT (-76.9368918 -12.1581829)
1757094710,-11.8351267,-77.1572606,4,,,POINT (-77.1572606 -11.8351267)
3019219769,-12.1001616,-77.0632312,3,,,POINT (-77.0632312 -12.1001616)
1779770169,-12.1586371,-76.9375572,3,,,POINT (-76.9375572 -12.1586371)
5946942268,-12.2608072,-76.8841116,3,,,POINT (-76.8841116 -12.2608072)
1757094717,-11.8352175,-77.1568871,4,,,POINT (-77.15688710000001 -11.8352175)
5946942271,-12.2608757,-76.8840208,3,,,POINT (-76.8840208 -12.2608757)
472195904,-12.0651758,-77.0335936,4,traffic_signals,,POINT (-77.0335936 -12.0651758)
472195903,-12.0651206,-77.0332141,4,traffic_signals,,POINT (-77.0332141 -12.0651206)
3672744772,-12.0231485,-77.0908389,3,,,POINT (-77.09083889999999 -12.0231485)
1757094727,-11.8353227,-77.1501105,4,,,POINT (-77.1501105 -11.8353227)
5946942280,-12.2606971,-76.8840684,3,,,POINT (-76.8840684 -12.2606971)
5946942281,-12.2532373,-76.89262,3,,,POINT (-76.89261999999999 -12.2532373)
1757094730,-11.8354001,-77.1561366,4,,,POINT (-77.1561366 -11.8354001)
846668625,-12.0228238,-77.0858659,4,,,POINT (-77.0858659 -12.0228238)
1273504594,-12.0307276,-76.9425406,4,,,POINT (-76.9425406 -12.0307276)
629023571,-12.0610137,-77.1253244,3,,,POINT (-77.1253244 -12.0610137)
1757094738,-11.8354925,-77.1557569,4,,,POINT (-77.1557569 -11.8354925)
430023507,-12.0997204,-76.9429245,3,,,POINT (-76.9429245 -12.0997204)
1367679830,-12.0345754,-77.0094871,3,motorway_junction,,POINT (-77.0094871 -12.0345754)
1331929943,-11.979936,-77.039666,3,,,POINT (-77.039666 -11.979936)
1757094745,-11.8356076,-77.1487198,3,,,POINT (-77.14871979999999 -11.8356076)
316810074,-12.0831671,-77.0672217,4,,,POINT (-77.0672217 -12.0831671)
316810075,-12.083018,-77.0671559,4,,,POINT (-77.0671559 -12.083018)
846668637,-12.0213954,-77.0861502,4,,,POINT (-77.08615020000001 -12.0213954)
1367679838,-12.0347239,-77.0032876,4,,,POINT (-77.00328759999999 -12.0347239)
503718752,-12.0607538,-76.9423632,4,,,POINT (-76.9423632 -12.0607538)
4351664989,-12.111582,-76.9960016,3,,,POINT (-76.9960016 -12.111582)
1367679843,-12.0347913,-77.0100064,3,,,POINT (-77.01000639999999 -12.0347913)
1757094755,-11.8356697,-77.1550285,4,,,POINT (-77.1550285 -11.8356697)
3398706022,-11.9565474,-76.997688,4,,,POINT (-76.997688 -11.9565474)
2182554474,-12.0666157,-77.0172642,4,,,POINT (-77.0172642 -12.0666157)
1757094762,-11.8357439,-77.1637428,4,,,POINT (-77.16374279999999 -11.8357439)
1331929964,-11.981776,-77.0391201,4,,,POINT (-77.03912010000001 -11.981776)
1345350865,-11.9325801,-76.9889526,4,,,POINT (-76.9889526 -11.9325801)
1367679869,-12.0351688,-76.9978804,4,,,POINT (-76.9978804 -12.0351688)
4640777085,-12.0293167,-76.9552434,3,,,POINT (-76.9552434 -12.0293167)
1367679871,-12.0351961,-77.0025093,3,,,POINT (-77.0025093 -12.0351961)
1367679872,-12.0344571,-77.0091929,3,,,POINT (-77.0091929 -12.0344571)
827040642,-12.030589,-77.0469379,3,,,POINT (-77.0469379 -12.030589)
1330684808,-11.9737855,-77.047016,4,,,POINT (-77.047016 -11.9737855)
4357989257,-12.0092705,-77.0657172,3,,,POINT (-77.06571719999999 -12.0092705)
1273734026,-12.0772919,-76.917011,3,,,POINT (-76.917011 -12.0772919)
1367679884,-12.0353736,-77.0029323,3,,,POINT (-77.0029323 -12.0353736)
4357989262,-12.0097907,-77.0672554,3,,,POINT (-77.06725539999999 -12.0097907)
1331929998,-11.9804618,-77.039513,4,,,POINT (-77.039513 -11.9804618)
2026775446,-12.0884758,-77.0692042,4,traffic_signals,,POINT (-77.0692042 -12.0884758)
1755030423,-11.969461,-76.9374038,4,,,POINT (-76.9374038 -11.969461)
2026775448,-12.0888074,-77.0682324,4,,,POINT (-77.0682324 -12.0888074)
2026775450,-12.0891646,-77.0672574,4,,,POINT (-77.0672574 -12.0891646)
1331930010,-11.982389,-77.0396246,3,,,POINT (-77.0396246 -11.982389)
499590047,-12.0470306,-76.9791149,3,,,POINT (-76.9791149 -12.0470306)
1783964576,-12.1833821,-77.0002686,3,,,POINT (-77.0002686 -12.1833821)
1296147360,-11.959754,-77.068745,3,,,POINT (-77.06874500000001 -11.959754)
1367679903,-12.0355158,-77.0032842,3,,,POINT (-77.0032842 -12.0355158)
1273668514,-12.1104749,-76.8648539,3,,,POINT (-76.8648539 -12.1104749)
31040415,-12.0037879,-77.0576867,3,,,POINT (-77.0576867 -12.0037879)
1771479974,-12.0290631,-76.8862745,3,,,POINT (-76.8862745 -12.0290631)
7167910824,-12.136061,-76.8226646,3,,,POINT (-76.8226646 -12.136061)
499590056,-12.0438359,-76.9716315,4,,,POINT (-76.9716315 -12.0438359)
1771479979,-12.0304134,-76.892446,3,,,POINT (-76.89244600000001 -12.0304134)
791159724,-12.0637385,-77.0341376,4,,,POINT (-77.03413759999999 -12.0637385)
1367679917,-12.0356402,-77.0035928,3,,,POINT (-77.00359280000001 -12.0356402)
1330684849,-11.9731341,-77.0447189,3,,,POINT (-77.04471890000001 -11.9731341)
1273832370,-11.9776946,-76.9415494,4,,,POINT (-76.9415494 -11.9776946)
499590066,-12.0434092,-76.9701254,5,,,POINT (-76.9701254 -12.0434092)
827040690,-12.0304395,-77.0478157,4,,,POINT (-77.0478157 -12.0304395)
1345350876,-11.9347103,-76.9888786,3,,,POINT (-76.98887860000001 -11.9347103)
1331930038,-11.9766762,-77.0382596,4,,,POINT (-77.0382596 -11.9766762)
1760797623,-11.856774,-77.158297,3,,,POINT (-77.158297 -11.856774)
5494612923,-11.9293047,-76.6831532,3,,,POINT (-76.68315320000001 -11.9293047)
5873968060,-12.0961796,-77.0250992,3,,,POINT (-77.0250992 -12.0961796)
4368442303,-12.0861043,-76.9084444,3,,,POINT (-76.90844439999999 -12.0861043)
1367679935,-12.035921,-77.0065568,3,,,POINT (-77.0065568 -12.035921)
1783964608,-12.183799,-76.9976597,3,,,POINT (-76.9976597 -12.183799)
1367679941,-12.036008,-77.0045216,3,,,POINT (-77.0045216 -12.036008)
1273897927,-12.1858587,-76.9780577,4,,,POINT (-76.97805769999999 -12.1858587)
791159752,-12.0620684,-77.0212497,4,,,POINT (-77.0212497 -12.0620684)
4368442314,-12.0860724,-76.9009416,3,,,POINT (-76.9009416 -12.0860724)
846668748,-12.0285195,-77.0874223,4,,,POINT (-77.0874223 -12.0285195)
1367679948,-12.0361494,-77.0048527,3,,,POINT (-77.0048527 -12.0361494)
1409885134,-12.0624745,-77.0867778,3,,,POINT (-77.08677779999999 -12.0624745)
1842389967,-12.0531939,-77.0958075,4,,,POINT (-77.09580750000001 -12.0531939)
1842389966,-12.0531744,-77.0957067,4,,,POINT (-77.09570669999999 -12.0531744)
1367679952,-12.0361885,-77.0068673,4,,,POINT (-77.0068673 -12.0361885)
1273504718,-12.205799,-76.9800625,3,,,POINT (-76.9800625 -12.205799)
1330684880,-11.9704593,-77.0409944,3,,,POINT (-77.0409944 -11.9704593)
1367679957,-12.0362819,-77.0051671,3,,,POINT (-77.00516709999999 -12.0362819)
791159773,-12.0629317,-77.0278573,4,,,POINT (-77.02785729999999 -12.0629317)
607232989,-12.0849098,-77.0915677,3,,,POINT (-77.0915677 -12.0849098)
1783964641,-12.1867625,-76.9984021,4,,,POINT (-76.99840210000001 -12.1867625)
1409885155,-12.0614556,-77.0865323,4,,,POINT (-77.0865323 -12.0614556)
5494612963,-11.936482,-76.6913632,3,,,POINT (-76.6913632 -11.936482)
827040742,-12.0280281,-77.0508412,3,,,POINT (-77.05084119999999 -12.0280281)
5999469543,-12.1226353,-76.9604718,3,,,POINT (-76.96047179999999 -12.1226353)
791159784,-12.062183,-77.0220618,3,,,POINT (-77.0220618 -12.062183)
3382420456,-12.0673416,-76.9756192,3,,,POINT (-76.9756192 -12.0673416)
5999469546,-12.1223124,-76.9603189,3,,,POINT (-76.9603189 -12.1223124)
1367679979,-12.0364113,-77.0054742,3,,,POINT (-77.00547419999999 -12.0364113)
415835115,-12.042172,-77.1200786,4,,,POINT (-77.1200786 -12.042172)
5999469548,-12.1219954,-76.9601571,3,,,POINT (-76.9601571 -12.1219954)
5999469550,-12.1214923,-76.9599526,3,,,POINT (-76.95995259999999 -12.1214923)
1331930099,-11.9776954,-77.0361362,3,,,POINT (-77.0361362 -11.9776954)
791159796,-12.0634309,-77.0205134,4,,,POINT (-77.0205134 -12.0634309)
415835124,-12.045306,-77.1184085,3,,,POINT (-77.1184085 -12.045306)
475735031,-12.0948358,-77.0230437,3,,,POINT (-77.0230437 -12.0948358)
1367679992,-12.0365005,-77.0069254,3,,,POINT (-77.0069254 -12.0365005)
415835129,-12.045496,-77.1173814,3,,,POINT (-77.1173814 -12.045496)
607233018,-12.0857473,-77.0929143,4,,,POINT (-77.0929143 -12.0857473)
1727538171,-12.1972474,-76.9380483,3,,,POINT (-76.93804830000001 -12.1972474)
4640777210,-12.0319797,-76.9635083,3,,,POINT (-76.9635083 -12.0319797)
4354712572,-12.0850376,-76.9237295,3,,,POINT (-76.92372949999999 -12.0850376)
4284776447,-12.1992001,-77.0184606,4,,,POINT (-77.0184606 -12.1992001)
607233015,-12.0845417,-77.0923675,4,,,POINT (-77.09236749999999 -12.0845417)
1757094912,-11.8373523,-77.1609974,3,,,POINT (-77.1609974 -11.8373523)
1273570308,-12.2823917,-76.8502939,3,,,POINT (-76.8502939 -12.2823917)
1367680008,-12.0368777,-77.0065746,3,,,POINT (-77.00657459999999 -12.0368777)
9312871433,-12.0090613,-77.0644586,3,,,POINT (-77.06445859999999 -12.0090613)
1757094922,-11.8374458,-77.1548762,4,,,POINT (-77.1548762 -11.8374458)
607233032,-12.0841664,-77.0931897,4,,,POINT (-77.0931897 -12.0841664)
1273832462,-12.0379057,-77.048601,3,,,POINT (-77.04860100000001 -12.0379057)
263627791,-12.1283679,-77.0041514,3,,,POINT (-77.0041514 -12.1283679)
6418146320,-11.8601402,-77.0716555,3,,,POINT (-77.07165550000001 -11.8601402)
1757094929,-11.8375185,-77.1602476,4,,,POINT (-77.16024760000001 -11.8375185)
5999469583,-12.120851,-76.9594878,3,,,POINT (-76.95948780000001 -12.120851)
791159827,-12.0642659,-77.0268711,4,,,POINT (-77.02687109999999 -12.0642659)
6418146324,-11.8605776,-77.0715149,4,,,POINT (-77.0715149 -11.8605776)
1330684948,-11.9715378,-77.0420202,4,,,POINT (-77.0420202 -11.9715378)
791159831,-12.0645206,-77.0290712,4,,,POINT (-77.0290712 -12.0645206)
4365362201,-12.1108756,-76.9887807,3,,,POINT (-76.98878070000001 -12.1108756)
1331930138,-11.9809116,-77.0393785,4,,,POINT (-77.0393785 -11.9809116)
4365362203,-12.1112865,-76.9918035,3,,,POINT (-76.9918035 -12.1112865)
1757094941,-11.8376096,-77.1598786,4,,,POINT (-77.1598786 -11.8376096)
607233053,-12.0837861,-77.0940089,4,,,POINT (-77.09400890000001 -12.0837861)
1367680033,-12.0371655,-77.0063169,3,,,POINT (-77.0063169 -12.0371655)
1331930148,-11.982226,-77.038992,4,,,POINT (-77.03899199999999 -11.982226)
842607553,-11.9977322,-77.0516259,3,,,POINT (-77.0516259 -11.9977322)
1331930153,-11.9722225,-77.0426668,4,,,POINT (-77.04266680000001 -11.9722225)
791159851,-12.062287,-77.0228657,4,,,POINT (-77.0228657 -12.062287)
1405101099,-12.2406053,-76.9138723,4,traffic_signals,,POINT (-76.91387229999999 -12.2406053)
1727538221,-12.2003202,-76.9349653,4,,,POINT (-76.9349653 -12.2003202)
1757094955,-11.8377916,-77.1591413,4,,,POINT (-77.1591413 -11.8377916)
791159855,-12.0638314,-77.0341011,4,,,POINT (-77.0341011 -12.0638314)
4201358383,-12.1567994,-76.9817356,3,,,POINT (-76.98173559999999 -12.1567994)
1273668659,-12.1320573,-76.9549001,3,,,POINT (-76.9549001 -12.1320573)
1331930164,-11.9808846,-77.0410419,4,,,POINT (-77.0410419 -11.9808846)
1330684979,-11.973261,-77.0451702,4,,,POINT (-77.0451702 -11.973261)
1367680054,-12.0374246,-77.0060816,3,,,POINT (-77.0060816 -12.0374246)
1481057336,-12.0639024,-76.9939856,4,,,POINT (-76.9939856 -12.0639024)
1757094972,-11.8378911,-77.1587384,4,,,POINT (-77.1587384 -11.8378911)
1331930173,-11.9813419,-77.040883,3,,,POINT (-77.04088299999999 -11.9813419)
1367680070,-12.0376759,-77.0058858,3,,,POINT (-77.0058858 -12.0376759)
791159879,-12.0609564,-77.0128224,4,,,POINT (-77.0128224 -12.0609564)
1296147529,-11.9620471,-77.0684179,3,motorway_junction,20A,POINT (-77.0684179 -11.9620471)
1273865292,-12.0222329,-77.1358084,4,,,POINT (-77.1358084 -12.0222329)
1775772748,-12.0138609,-76.9861724,4,,,POINT (-76.9861724 -12.0138609)
1367680079,-12.0378771,-76.9973571,4,,,POINT (-76.9973571 -12.0378771)
1330685011,-11.9739195,-77.0474898,4,,,POINT (-77.04748979999999 -11.9739195)
1367680088,-12.0379979,-77.0057289,3,,,POINT (-77.00572889999999 -12.0379979)
9312871513,-12.0764027,-77.0805243,3,,,POINT (-77.08052429999999 -12.0764027)
5554676831,-11.9688236,-76.8942418,1,,,POINT (-76.8942418 -11.9688236)
1775772767,-12.0147469,-76.9868642,3,,,POINT (-76.9868642 -12.0147469)
791159908,-12.0666556,-77.0095116,4,,,POINT (-77.0095116 -12.0666556)
1367680102,-12.038261,-77.0056733,3,,,POINT (-77.0056733 -12.038261)
289317998,-12.1497902,-76.9826604,3,,,POINT (-76.9826604 -12.1497902)
1331930224,-11.9817639,-77.0407621,3,,,POINT (-77.04076209999999 -11.9817639)
138847345,-12.0967829,-77.030581,4,,,POINT (-77.030581 -12.0967829)
1757095026,-11.8384078,-77.1566459,4,,,POINT (-77.1566459 -11.8384078)
4442989683,-12.0816995,-77.0232239,4,,,POINT (-77.0232239 -12.0816995)
791159921,-12.0542615,-77.039578,4,traffic_signals,,POINT (-77.03957800000001 -12.0542615)
7023764597,-12.2294488,-76.9104275,3,,,POINT (-76.9104275 -12.2294488)
827040891,-12.026439,-77.0509223,4,,,POINT (-77.0509223 -12.026439)
1331930236,-11.9777735,-77.0364034,3,,,POINT (-77.0364034 -11.9777735)
1273701504,-11.9939874,-77.1207937,4,,,POINT (-77.12079369999999 -11.9939874)
1296147588,-11.9626876,-77.0687598,3,,,POINT (-77.0687598 -11.9626876)
263922827,-12.123132,-77.012915,4,,,POINT (-77.01291500000001 -12.123132)
1556325518,-12.1283516,-76.8132916,3,,,POINT (-76.8132916 -12.1283516)
3952256146,-12.0424797,-77.0197288,3,,,POINT (-77.0197288 -12.0424797)
1727538323,-12.2044639,-76.9337112,3,,,POINT (-76.9337112 -12.2044639)
1296147603,-11.962403,-77.0678521,3,,,POINT (-77.0678521 -11.962403)
827040918,-12.0270717,-77.050331,3,,,POINT (-77.050331 -12.0270717)
791159960,-12.0637147,-77.0226745,5,,,POINT (-77.02267449999999 -12.0637147)
3952256152,-12.0422947,-77.019005,4,,,POINT (-77.01900500000001 -12.0422947)
1757095068,-11.8387018,-77.1616788,4,,,POINT (-77.1616788 -11.8387018)
4170785949,-12.110459,-76.9806304,4,traffic_signals,,POINT (-76.9806304 -12.110459)
1273472160,-12.0164113,-76.8217732,4,,,POINT (-76.8217732 -12.0164113)
1331930277,-11.9825143,-77.0400653,3,,,POINT (-77.04006529999999 -11.9825143)
607233190,-12.0824685,-77.0969245,3,,,POINT (-77.0969245 -12.0824685)
7084549290,-12.2172552,-76.9764348,4,,,POINT (-76.97643480000001 -12.2172552)
549102763,-11.947421,-77.0769781,4,,,POINT (-77.07697810000001 -11.947421)
791159983,-12.0649059,-77.0320731,6,traffic_signals,,POINT (-77.03207310000001 -12.0649059)
791159985,-12.0609888,-77.0130686,5,,,POINT (-77.0130686 -12.0609888)
791159987,-12.1117862,-77.0000433,4,traffic_signals,,POINT (-77.0000433 -12.1117862)
1757095093,-11.838849,-77.1609725,4,,,POINT (-77.1609725 -11.838849)
1367680195,-12.0414411,-77.0037538,4,,,POINT (-77.0037538 -12.0414411)
1367680196,-12.0416542,-77.0047736,4,,,POINT (-77.00477359999999 -12.0416542)
791160022,-12.0623572,-77.0235672,4,,,POINT (-77.0235672 -12.0623572)
791160024,-12.0637797,-77.0336713,4,,,POINT (-77.03367129999999 -12.0637797)
1331930328,-11.9809266,-77.0411939,3,,,POINT (-77.0411939 -11.9809266)
